cylinders,displ,hwy,make,year
6,4.9,16,Ford,1986
5,2.4,31,Volvo,2009
4,2.4,27,Kia,2009
6,2.7,26,Kia,2009
6,3.2,25,Volvo,2009
4,2.9,24,Chevrolet,2009
5,3.7,23,Chevrolet,2009
4,2.9,24,Chevrolet,2009
4,2.9,24,Chevrolet,2009
5,3.7,23,Chevrolet,2009
4,2.9,24,Chevrolet,2009
8,5,17,Ford,1986
4,2.9,24,GMC,2009
5,3.7,23,GMC,2009
4,2.9,24,GMC,2009
5,3.7,20,GMC,2009
4,2.9,24,GMC,2009
5,3.7,23,GMC,2009
4,2.9,24,GMC,2009
4,2.7,26,Toyota,2009
4,2.7,25,Toyota,2009
6,4,19,Toyota,2009
8,5,17,Ford,1986
6,4,21,Toyota,2009
4,2.9,23,Chevrolet,2009
5,3.7,22,Chevrolet,2009
4,2.9,23,Chevrolet,2009
5,3.7,20,Chevrolet,2009
5,3.7,21,Chevrolet,2009
5,3.7,21,Chevrolet,2009
4,2.9,23,GMC,2009
5,3.7,22,GMC,2009
4,2.9,23,GMC,2009
8,5,14,Ford,1986
5,3.7,21,GMC,2009
5,3.7,21,GMC,2009
4,2.7,22,Toyota,2009
6,4,19,Toyota,2009
6,4,20,Toyota,2009
8,5.3,20,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6,19,Chevrolet,2009
8,6,22,Chevrolet,2009
8,5.3,20,GMC,2009
8,5.8,12,Ford,1986
8,5.3,20,GMC,2009
8,6,19,GMC,2009
8,6,22,GMC,2009
8,5.3,19,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6,18,Chevrolet,2009
8,6,20,Chevrolet,2009
8,5.3,19,GMC,2009
8,5.3,20,GMC,2009
8,6,18,GMC,2009
6,4.9,16,Ford,1986
8,6,20,GMC,2009
5,3.7,18,Hummer,2009
5,3.7,18,Hummer,2009
8,5.3,16,Hummer,2009
4,2.3,28,Mazda,2009
4,2.3,27,Mazda,2009
6,3.5,23,Toyota,2009
6,3.5,21,Toyota,2009
6,3.6,24,Buick,2009
8,6,21,Cadillac,2009
4,2,32,Buick,1985
8,5,17,Ford,1986
8,4.6,20,Cadillac,2009
6,3.6,23,Cadillac,2009
8,5.3,20,Chevrolet,2009
8,6,19,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6,19,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6,22,Chevrolet,2009
6,3.6,24,Chevrolet,2009
4,2,29,Chevrolet,2009
8,5,14,Ford,1986
4,2,29,Chevrolet,2009
4,2.2,30,Chevrolet,2009
4,2,29,Chevrolet,2009
4,2,29,Chevrolet,2009
4,2.2,30,Chevrolet,2009
6,4.2,20,Chevrolet,2009
8,6,16,Chevrolet,2009
8,5.3,21,Chevrolet,2009
6,3.6,24,Chevrolet,2009
4,2.5,28,Ford,2009
8,5.8,12,Ford,1986
4,2.5,28,Ford,2009
6,3,26,Ford,2009
4,2.5,31,Ford,2009
6,3.6,24,GMC,2009
8,5.3,20,GMC,2009
8,6,22,GMC,2009
8,5.3,20,GMC,2009
8,6,19,GMC,2009
6,4.2,20,GMC,2009
8,5.3,21,GMC,2009
6,4.3,17,GMC,1986
6,3.5,23,Honda,2009
6,2.7,24,Hyundai,2009
6,2.7,24,Hyundai,2009
6,3.3,24,Hyundai,2009
6,3.8,23,Hyundai,2009
6,3.5,23,Infiniti,2009
6,3.7,20,Jeep,2009
6,3.7,21,Jeep,2009
8,4.6,22,Kia,2009
6,3.7,22,Mazda,2009
6,4.3,18,GMC,1986
4,2.5,28,Mazda,2009
4,2.5,28,Mazda,2009
6,3,26,Mazda,2009
4,2.5,31,Mazda,2009
4,2.5,28,Mercury,2009
6,3,26,Mercury,2009
4,2.5,31,Mercury,2009
4,2.4,25,Mitsubishi,2009
6,3,24,Mitsubishi,2009
6,3.6,24,Pontiac,2009
6,4.3,17,GMC,1986
6,3.6,24,Saturn,2009
4,2.4,26,Saturn,2009
6,3.6,24,Saturn,2009
6,3.6,24,Saturn,2009
4,2.4,32,Saturn,2009
6,3.6,24,Suzuki,2009
6,3.5,24,Toyota,2009
6,3.5,27,Toyota,2009
6,3.2,20,Volvo,2009
4,2.3,22,Acura,2009
6,4.3,16,GMC,1986
6,3.6,22,Buick,2009
8,4.6,20,Cadillac,2009
6,3.6,22,Cadillac,2009
6,3.6,24,Chevrolet,2009
8,6,20,Chevrolet,2009
6,4.2,20,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6,16,Chevrolet,2009
6,3.6,23,Chevrolet,2009
4,2.5,25,Ford,2009
6,4.3,14,GMC,1986
6,3,24,Ford,2009
4,2.5,27,Ford,2009
6,3.6,23,GMC,2009
6,4.2,20,GMC,2009
8,5.3,20,GMC,2009
8,6,20,GMC,2009
6,3.5,22,Honda,2009
5,3.7,18,Hummer,2009
5,3.7,18,Hummer,2009
8,5.3,16,Hummer,2009
8,5,14,GMC,1986
6,2.7,23,Hyundai,2009
6,2.7,23,Hyundai,2009
6,3.3,24,Hyundai,2009
6,3.8,22,Hyundai,2009
6,3.5,21,Infiniti,2009
8,5,20,Infiniti,2009
6,4.2,20,Isuzu,2009
6,3.7,19,Jeep,2009
6,3.7,20,Jeep,2009
8,4.6,20,Kia,2009
8,5,16,GMC,1986
8,4.4,17,Land Rover,2009
8,4.2,18,Land Rover,2009
8,4.4,18,Land Rover,2009
8,4.2,18,Land Rover,2009
8,4.4,18,Land Rover,2009
6,3.7,21,Mazda,2009
4,2.5,25,Mazda,2009
6,3,24,Mazda,2009
4,2.5,27,Mazda,2009
8,4.6,18,Mercedes-Benz,2009
4,2.5,29,Buick,1985
8,5,15,GMC,1986
8,5.5,17,Mercedes-Benz,2009
8,5.5,18,Mercedes-Benz,2009
4,2.5,25,Mercury,2009
6,3,24,Mercury,2009
4,2.5,27,Mercury,2009
4,2.4,25,Mitsubishi,2009
6,3,23,Mitsubishi,2009
6,3.6,24,Pontiac,2009
6,3.6,20,Porsche,2009
6,3.6,20,Porsche,2009
8,5,16,GMC,1986
8,4.8,17,Porsche,2009
8,4.8,18,Porsche,2009
8,4.8,19,Porsche,2009
8,4.8,19,Porsche,2009
8,4.8,19,Porsche,2009
6,4.2,20,Saab,2009
8,6,16,Saab,2009
8,5.3,20,Saab,2009
6,3.6,23,Saturn,2009
6,3.5,23,Saturn,2009
8,5.7,15,GMC,1986
6,3.6,23,Saturn,2009
6,3.6,23,Saturn,2009
6,3.6,23,Suzuki,2009
6,3.5,23,Toyota,2009
6,3.5,26,Toyota,2009
6,3,22,Volvo,2009
6,3.2,23,Volvo,2009
6,3.2,20,Volvo,2009
8,4.4,19,Volvo,2009
6,3,22,Volvo,2009
8,6.2,20,GMC,1986
6,3.9,26,Buick,2009
6,3.5,29,Chevrolet,2009
6,3.9,27,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6.2,19,Chevrolet,2009
8,5.3,20,GMC,2009
8,5.3,20,GMC,2009
8,6.2,19,GMC,2009
8,5.3,20,Chevrolet,2009
8,6.2,19,GMC,1986
8,5.3,20,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6.2,19,Chevrolet,2009
8,5.3,20,GMC,2009
8,6.2,19,GMC,2009
8,5.3,20,GMC,2009
8,6.2,19,GMC,2009
8,6.2,19,Cadillac,2009
8,6.2,19,Cadillac,2009
8,6.2,19,Cadillac,2009
8,6.2,17,GMC,1986
8,5.3,16,Chevrolet,2009
8,5.3,18,GMC,2009
8,5.3,16,GMC,2009
8,5.3,16,GMC,2009
8,5.3,18,Chevrolet,2009
8,5.3,16,Chevrolet,2009
8,5.3,16,Chevrolet,2009
8,5.3,16,GMC,2009
8,5.3,17,GMC,2009
8,5.3,16,GMC,2009
8,5.7,15,GMC,1986
8,5.3,17,Chevrolet,2009
8,5.3,16,Chevrolet,2009
4,2.2,32,Chevrolet,2009
4,2.4,30,Chevrolet,2009
4,2.4,29,Chevrolet,2009
4,2.2,32,Chevrolet,2009
4,2.4,30,Chevrolet,2009
4,2.4,29,Chevrolet,2009
8,5.3,19,GMC,2009
8,5.3,20,GMC,2009
8,5.7,14,GMC,1986
8,6.2,19,GMC,2009
8,6.2,19,GMC,2009
8,5.3,19,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6.2,19,Chevrolet,2009
8,5.3,20,Chevrolet,2009
8,6.2,19,Chevrolet,2009
8,5.3,20,GMC,2009
8,6.2,19,GMC,2009
8,6.2,19,GMC,2009
8,6.2,20,GMC,1986
6,3,29,Mercedes-Benz,1995
12,5.9,18,Aston Martin,2009
6,3.2,25,Audi,2009
6,3.2,24,Audi,2009
8,4.3,16,Ferrari,2009
8,4.3,16,Ferrari,2009
12,5.9,15,Ferrari,2009
12,5.9,15,Ferrari,2009
4,2.2,25,Honda,2009
10,5.2,20,Lamborghini,2009
8,6.2,17,GMC,1986
10,5.2,20,Lamborghini,2009
10,5.2,20,Lamborghini,2009
10,5.2,20,Lamborghini,2009
8,5.4,22,Mercedes-Benz,2009
6,3.5,24,Nissan,2009
6,3.5,23,Nissan,2009
6,3.6,23,Porsche,2009
8,4.2,18,Spyker,2009
8,4.3,23,Lexus,2009
4,1.6,37,MINI,2009
4,2.5,31,Buick,1985
4,2.5,24,GMC,1986
4,1.6,34,MINI,2009
4,1.6,32,MINI,2009
4,1.6,34,MINI,2009
6,3.6,23,Porsche,2009
6,3.6,23,Porsche,2009
6,3.6,23,Porsche,2009
6,3.6,24,Porsche,2009
6,3.6,25,Porsche,2009
6,3.6,27,Porsche,2009
6,3.6,25,Porsche,2009
4,2.5,23,GMC,1986
6,3.6,27,Porsche,2009
6,3.8,25,Porsche,2009
6,3.8,26,Porsche,2009
6,3.8,25,Porsche,2009
6,3.8,26,Porsche,2009
6,3.6,25,Porsche,2009
6,3.6,26,Porsche,2009
6,3.6,26,Porsche,2009
6,3.6,25,Porsche,2009
6,3.8,27,Porsche,2009
4,2.5,24,GMC,1986
6,3.8,25,Porsche,2009
6,3.8,26,Porsche,2009
6,3.8,25,Porsche,2009
6,3.8,27,Porsche,2009
6,3.8,25,Porsche,2009
6,3.6,26,Porsche,2009
6,3.6,25,Porsche,2009
4,2,30,Audi,2009
4,2,27,Audi,2009
6,3.1,25,Audi,2009
6,2.8,19,GMC,1986
8,4.2,19,Audi,2009
8,4.2,21,Audi,2009
8,4.2,22,Audi,2009
8,4.2,24,Audi,2009
6,3.2,25,Audi,2009
6,3.2,24,Audi,2009
6,3,28,BMW,2009
6,3,28,BMW,2009
6,3,28,BMW,2009
6,3,27,BMW,2009
6,2.8,20,GMC,1986
6,3,25,BMW,2009
6,3,25,BMW,2009
6,3,26,BMW,2009
6,3,26,BMW,2009
6,3,28,BMW,2009
6,3,28,BMW,2009
6,3,27,BMW,2009
6,3,27,BMW,2009
6,3,25,BMW,2009
6,3,25,BMW,2009
6,2.8,22,GMC,1986
6,3,26,BMW,2009
6,3,26,BMW,2009
6,3,26,BMW,2009
6,3,26,BMW,2009
6,3,25,BMW,2009
6,3,25,BMW,2009
8,4.8,22,BMW,2009
8,4.8,23,BMW,2009
8,4.8,21,BMW,2009
8,4.8,23,BMW,2009
4,2.1,26,Jeep,1986
8,4,20,BMW,2009
8,4,20,BMW,2009
8,4,20,BMW,2009
8,4,20,BMW,2009
10,5,17,BMW,2009
10,5,17,BMW,2009
10,5,17,BMW,2009
10,5,17,BMW,2009
4,1.8,36,Honda,2009
4,1.8,34,Honda,2009
4,2.5,20,Jeep,1986
4,1.8,36,Honda,2009
6,2.5,26,Lexus,2009
6,2.5,29,Lexus,2009
6,2.5,26,Lexus,2009
6,3.5,25,Lexus,2009
8,5,23,Lexus,2009
6,3.5,25,Mercedes-Benz,2009
6,3.5,25,Mercedes-Benz,2009
8,5.5,22,Mercedes-Benz,2009
8,5.5,21,Mercedes-Benz,2009
4,2.5,24,Jeep,1986
4,1.6,37,MINI,2009
4,1.6,34,MINI,2009
4,1.6,32,MINI,2009
4,1.6,34,MINI,2009
4,2.5,32,Nissan,2009
4,2.5,31,Nissan,2009
6,3.5,27,Nissan,2009
6,3.5,26,Nissan,2009
6,2.8,26,Saab,2009
6,2.8,24,Saab,2009
4,2.5,21,Jeep,1986
8,5,18,Saleen Performance,2009
4,1.8,33,Scion,2009
4,1.8,32,Scion,2009
4,1.5,36,Toyota,2009
4,1.5,35,Toyota,2009
4,2,30,Audi,2009
4,2,30,Audi,2009
4,2,27,Audi,2009
6,3,28,BMW,2009
6,3,28,BMW,2009
6,2.8,24,Buick,1985
4,2.5,23,Jeep,1986
6,3,25,BMW,2009
6,3,25,BMW,2009
6,3,26,BMW,2009
6,3,26,BMW,2009
6,3,25,BMW,2009
6,3,25,BMW,2009
8,4,20,BMW,2009
8,4,20,BMW,2009
4,2.4,29,Chrysler,2009
6,3.5,27,Chrysler,2009
6,2.8,17,Jeep,1986
8,6.1,19,Dodge,2009
6,3.5,25,Dodge,2009
8,5.7,25,Dodge,2009
8,5.7,25,Dodge,2009
8,6.1,22,Dodge,2009
4,2,35,Ford,2009
4,2,33,Ford,2009
4,2.4,31,Honda,2009
4,2.4,30,Honda,2009
6,3.5,28,Honda,2009
6,2.8,20,Jeep,1986
6,3.5,25,Honda,2009
4,1.3,45,Honda,2009
4,1.6,33,Kia,2009
4,1.6,35,Kia,2009
6,3.5,25,Mercedes-Benz,2009
8,6.2,19,Mercedes-Benz,2009
8,5.5,21,Mercedes-Benz,2009
12,5.5,17,Mercedes-Benz,2009
8,6.2,18,Mercedes-Benz,2009
12,5.5,17,Mercedes-Benz,2009
6,4.2,17,Jeep,1986
4,2,22,Mitsubishi,2009
4,2,22,Mitsubishi,2009
6,2.8,24,Saab,2009
6,2.8,24,Saab,2009
6,2.8,26,Saab,2009
6,2.8,24,Saab,2009
4,2.5,24,Subaru,2009
4,2.5,27,Subaru,2009
4,2.5,25,Subaru,2009
4,2.5,26,Subaru,2009
6,4.2,17,Jeep,1986
4,2,30,Suzuki,2009
4,2,31,Suzuki,2009
4,2,29,Suzuki,2009
4,2,30,Suzuki,2009
4,2,31,Volkswagen,2009
4,2,29,Volkswagen,2009
6,3.6,27,Volkswagen,2009
6,3.6,25,Volkswagen,2009
8,4.2,23,Audi,2009
8,4.2,23,Audi,2009
8,5.9,12,Jeep,1986
10,5.2,19,Audi,2009
10,5.2,19,Audi,2009
6,3,28,BMW,2009
6,3,27,BMW,2009
6,3,25,BMW,2009
6,3,25,BMW,2009
6,3,26,BMW,2009
6,3,26,BMW,2009
6,3,25,BMW,2009
6,3,25,BMW,2009
8,5.9,12,Jeep,1986
8,4.8,22,BMW,2009
8,4.8,23,BMW,2009
10,5,17,BMW,2009
10,5,17,BMW,2009
4,2.4,30,Chrysler,2009
6,3.5,27,Chrysler,2009
4,2.4,30,Dodge,2009
6,3.5,27,Dodge,2009
4,1.8,30,Dodge,2009
4,2,27,Dodge,2009
4,2.4,22,Toyota,1986
4,2.4,29,Dodge,2009
4,2.4,25,Dodge,2009
4,2.4,27,Dodge,2009
12,5.7,15,Ferrari,2009
12,5.7,16,Ferrari,2009
6,2.7,28,Kia,2009
6,3.5,27,Lexus,2009
6,3.5,24,Mercedes-Benz,2009
6,3.5,22,Mercedes-Benz,2009
8,5.5,22,Mercedes-Benz,2009
4,2.4,20,Toyota,1986
8,5.5,19,Mercedes-Benz,2009
8,6.2,20,Mercedes-Benz,2009
4,2.5,32,Nissan,2009
4,2.5,31,Nissan,2009
6,3.5,27,Nissan,2009
6,3.5,26,Nissan,2009
4,2.5,33,Nissan,2009
4,1.5,45,Toyota,2009
8,4.2,23,Audi,2009
12,6,19,Audi,2009
4,2.4,20,Toyota,1986
8,5.7,23,Chrysler,2009
6,3.5,23,Chrysler,2009
8,6.1,19,Chrysler,2009
6,3.5,25,Chrysler,2009
6,2.7,26,Chrysler,2009
8,5.7,25,Chrysler,2009
8,6.1,19,Dodge,2009
6,3.5,25,Dodge,2009
6,2.7,26,Dodge,2009
8,5.7,25,Dodge,2009
4,2,26,Pininfarina,1985
6,2.8,24,Buick,1985
4,2.4,19,Toyota,1986
6,3.5,25,Dodge,2009
8,5.7,23,Dodge,2009
6,3.5,23,Dodge,2009
6,3.5,24,Ford,2009
6,3.5,28,Ford,2009
4,2.4,31,Honda,2009
4,2.4,30,Honda,2009
6,3.5,29,Honda,2009
6,3.5,24,Mercury,2009
6,3.5,28,Mercury,2009
4,2.4,20,Toyota,1986
8,5.5,22,Mercedes-Benz,2009
8,5.5,21,Mercedes-Benz,2009
6,3.5,28,Toyota,2009
6,3.2,25,Audi,2009
4,2,27,Audi,2009
6,3,27,BMW,2009
6,3,27,BMW,2009
6,3,25,BMW,2009
6,3,25,BMW,2009
4,1.5,35,Honda,2009
4,2.4,22,Toyota,1986
4,1.5,33,Honda,2009
4,1.5,33,Honda,2009
6,2.8,24,Saab,2009
6,2.8,24,Saab,2009
6,2.8,26,Saab,2009
6,2.8,24,Saab,2009
4,2.5,24,Subaru,2009
4,2.5,25,Subaru,2009
4,2.5,27,Subaru,2009
4,2.5,23,Subaru,2009
4,2.5,24,Chevrolet,1986
4,2.5,26,Subaru,2009
4,2,29,Suzuki,2009
4,2,30,Suzuki,2009
4,2,28,Suzuki,2009
4,2,28,Suzuki,2009
6,3,23,BMW,2009
6,3,24,BMW,2009
6,3.5,21,Mercedes-Benz,2009
8,6.2,18,Mercedes-Benz,2009
8,5.3,21,Chevrolet,2009
4,2.5,24,Chevrolet,1986
8,5.3,21,Chevrolet,2009
4,2.3,26,Ford,2009
4,2.3,24,Ford,2009
6,4,21,Ford,2009
6,4,21,Ford,2009
8,5.3,21,GMC,2009
8,5.3,21,GMC,2009
4,2.3,24,Mazda,2009
4,2.3,26,Mazda,2009
4,2.5,23,Nissan,2009
4,2.5,26,Chevrolet,1986
4,2.5,22,Nissan,2009
6,4,20,Nissan,2009
6,4,20,Nissan,2009
8,5.3,19,Chevrolet,2009
8,5.3,19,Chevrolet,2009
6,4,19,Ford,2009
6,4,18,Ford,2009
8,5.3,19,GMC,2009
8,5.3,19,GMC,2009
6,4,19,Mazda,2009
6,4.3,20,Chevrolet,1986
6,4,18,Mazda,2009
6,4,19,Nissan,2009
6,4,19,Nissan,2009
6,4.3,20,Chevrolet,2009
8,4.8,19,Chevrolet,2009
6,3.7,20,Dodge,2009
6,3.7,20,Dodge,2009
6,3.7,20,Dodge,2009
8,5.7,20,Dodge,2009
6,4,20,Ford,2009
6,4.3,20,Chevrolet,1986
8,4.6,21,Ford,2009
8,4.6,19,Ford,2009
8,4.6,20,Ford,2009
6,4.3,20,GMC,2009
8,4.8,19,GMC,2009
6,3.7,20,Mitsubishi,2009
6,3.7,20,Mitsubishi,2009
6,4,19,Toyota,2009
8,4.7,17,Toyota,2009
8,5.7,18,Toyota,2009
6,4.3,22,Chevrolet,1986
6,4.3,18,Chevrolet,2009
8,4.8,18,Chevrolet,2009
6,3.7,19,Dodge,2009
6,3.7,18,Dodge,2009
8,5.7,18,Dodge,2009
6,4,19,Ford,2009
8,4.6,19,Ford,2009
8,4.6,18,Ford,2009
8,4.6,19,Ford,2009
6,4.3,18,GMC,2009
6,4.3,17,Chevrolet,1986
8,4.8,18,GMC,2009
6,3.5,20,Honda,2009
6,3.7,19,Mitsubishi,2009
6,3.7,18,Mitsubishi,2009
8,4.7,16,Toyota,2009
8,5.7,17,Toyota,2009
6,4.3,20,Chevrolet,2009
8,5.3,18,Chevrolet,2009
8,5.3,16,Chevrolet,2009
8,5.3,17,Chevrolet,2009
6,2.8,24,Buick,1985
6,4.3,17,Chevrolet,1986
8,5.3,15,Chevrolet,2009
6,4.3,20,GMC,2009
8,5.3,18,GMC,2009
8,5.3,16,GMC,2009
8,5.3,15,GMC,2009
8,5.3,17,GMC,2009
8,5.3,16,Chevrolet,2009
8,5.3,15,Chevrolet,2009
8,5.3,16,GMC,2009
8,5.3,15,GMC,2009
6,4.3,20,Chevrolet,1986
6,3.8,23,Chrysler,2009
6,4,25,Chrysler,2009
6,3.8,23,Dodge,2009
6,4,25,Dodge,2009
6,3.5,23,Honda,2009
6,3.5,25,Honda,2009
6,3.8,23,Volkswagen,2009
6,4,25,Volkswagen,2009
8,4.8,19,Chevrolet,2009
8,5.7,20,Chrysler,2009
6,4.3,17,Chevrolet,1986
4,2.4,26,Chrysler,2009
4,2.4,24,Chrysler,2009
4,2.4,24,Chrysler,2009
6,3.7,20,Dodge,2009
8,5.7,20,Dodge,2009
6,3.7,22,Dodge,2009
6,4,21,Dodge,2009
6,3.5,24,Ford,2009
6,4,20,Ford,2009
8,4.6,21,Ford,2009
6,4.3,19,Chevrolet,1986
6,3.5,24,Ford,2009
8,4.8,19,GMC,2009
4,2.4,27,Honda,2009
8,5.7,20,Jeep,2009
8,4.7,19,Jeep,2009
4,2,27,Jeep,2009
4,2.4,25,Jeep,2009
4,2.4,28,Jeep,2009
8,5.7,20,Jeep,2009
8,4.7,19,Jeep,2009
6,4.3,18,Chevrolet,1986
6,3.7,22,Jeep,2009
4,2,27,Jeep,2009
4,2.4,25,Jeep,2009
4,2.4,28,Jeep,2009
6,3.8,20,Jeep,2009
6,3.5,24,Lincoln,2009
6,4,20,Mercury,2009
8,4.6,21,Mercury,2009
6,3.8,21,Mitsubishi,2009
6,4,22,Nissan,2009
6,4.3,19,Chevrolet,1986
8,5.6,19,Nissan,2009
4,2.5,27,Nissan,2009
6,4,20,Nissan,2009
6,4,21,Nissan,2009
4,2.4,26,Suzuki,2009
4,2.4,25,Suzuki,2009
6,3.2,24,Suzuki,2009
6,4,21,Toyota,2009
8,4.7,19,Toyota,2009
6,4,21,Toyota,2009
8,5,17,Chevrolet,1986
4,2.5,28,Toyota,2009
8,4.7,17,Toyota,2009
8,5.7,19,Toyota,2009
6,3.7,20,Acura,2009
6,3.6,20,Audi,2009
6,3,23,BMW,2009
6,3,24,BMW,2009
6,3,21,BMW,2009
8,5.7,19,Chrysler,2009
8,5.7,19,Dodge,2009
8,5,17,Chevrolet,1986
6,3.7,21,Dodge,2009
6,4,20,Dodge,2009
6,3.5,22,Ford,2009
6,4,19,Ford,2009
8,4.6,19,Ford,2009
6,3.5,22,Ford,2009
4,2.4,26,Honda,2009
8,5.7,19,Jeep,2009
8,4.7,18,Jeep,2009
4,2.4,28,Jeep,2009
8,5,18,Chevrolet,1986
4,2.4,24,Jeep,2009
8,6.1,14,Jeep,2009
8,5.7,19,Jeep,2009
8,4.7,19,Jeep,2009
6,3.7,21,Jeep,2009
4,2.4,28,Jeep,2009
4,2.4,22,Jeep,2009
4,2.4,24,Jeep,2009
6,3.8,19,Jeep,2009
6,3.8,19,Jeep,2009
8,5,17,Chevrolet,1986
8,4.7,18,Lexus,2009
8,5.7,18,Lexus,2009
6,3.5,22,Lincoln,2009
6,3.5,20,Mercedes-Benz,2009
8,6.2,15,Mercedes-Benz,2009
6,3,24,Mercedes-Benz,2009
6,3.5,19,Mercedes-Benz,2009
6,4,19,Mercury,2009
8,4.6,19,Mercury,2009
6,3.8,19,Mitsubishi,2009
6,2.8,22,Buick,1985
8,5,17,Chevrolet,1986
6,4,20,Nissan,2009
8,5.6,18,Nissan,2009
4,2.5,26,Nissan,2009
6,4,20,Nissan,2009
6,4,20,Nissan,2009
4,2.4,25,Suzuki,2009
4,2.4,23,Suzuki,2009
6,3.2,23,Suzuki,2009
6,4,20,Toyota,2009
8,4.7,17,Toyota,2009
8,6.2,22,Chevrolet,1986
6,4,19,Toyota,2009
6,4,20,Toyota,2009
8,5.7,18,Toyota,2009
4,2.5,27,Toyota,2009
8,4.7,16,Toyota,2009
8,5.7,18,Toyota,2009
6,3.6,20,Volkswagen,2009
8,5.3,21,Chevrolet,2009
8,5.3,21,Chevrolet,2009
8,4.7,19,Chrysler,2009
8,6.2,22,Chevrolet,1986
8,4.7,18,Chrysler,2009
6,2.7,27,Chrysler,2009
6,2.7,26,Chrysler,2009
6,3.3,24,Chrysler,2009
6,2.7,27,Dodge,2009
6,3.3,24,Dodge,2009
8,4.7,19,Dodge,2009
8,4.7,19,Dodge,2009
8,4.7,19,Dodge,2009
8,4.7,18,Dodge,2009
6,4.3,17,Chevrolet,1986
8,4.7,19,Dodge,2009
8,4.7,18,Dodge,2009
8,4.6,24,Ford,2009
8,5.4,20,Ford,2009
8,5.4,18,Ford,2009
8,5.3,21,GMC,2009
8,5.3,21,GMC,2009
8,4.7,19,Jeep,2009
8,4.7,18,Jeep,2009
8,4.7,19,Jeep,2009
6,4.3,17,Chevrolet,1986
8,4.7,19,Jeep,2009
8,4.6,24,Mercury,2009
8,4.6,24,Lincoln,2009
6,3,25,Mercedes-Benz,2009
6,3,25,Mercedes-Benz,2009
8,4.7,19,Mitsubishi,2009
8,4.7,19,Mitsubishi,2009
8,5.7,18,Toyota,2009
8,5.7,17,Toyota,2009
8,5.4,16,Mercedes-Benz,2009
6,3.7,14,Dodge,1986
4,2,29,Honda,2009
6,3.5,25,Lexus,2009
6,3.5,26,Acura,2009
6,3.7,25,Acura,2009
6,3.5,26,Lexus,2009
6,3.5,25,Lexus,2009
8,4.6,24,Lexus,2009
8,4.6,24,Lexus,2009
8,4.6,23,Lexus,2009
8,4.6,24,Lexus,2009
6,3.7,16,Dodge,1986
8,4.6,23,Lexus,2009
8,5,22,Lexus,2009
4,2.5,30,Nissan,2009
4,2.5,29,Nissan,2009
6,3.5,25,Infiniti,2009
6,3.5,22,Infiniti,2009
8,4.5,21,Infiniti,2009
8,4.5,20,Infiniti,2009
12,5.5,16,Maybach,2009
12,6,16,Maybach,2009
6,3.7,16,Dodge,1986
12,5.5,16,Maybach,2009
12,6,16,Maybach,2009
4,2,25,Mitsubishi,2009
4,2.4,27,Mitsubishi,2009
4,2.4,27,Mitsubishi,2009
4,2.5,23,Suzuki,2009
4,2.5,22,Suzuki,2009
6,4,20,Suzuki,2009
6,4,19,Suzuki,2009
6,3.5,24,Nissan,2009
6,3.7,17,Dodge,1986
4,2.4,23,Honda,2009
4,2.4,25,Honda,2009
6,3.5,26,Toyota,2009
8,4.8,19,BMW,2009
4,2.4,23,Honda,2009
4,2.4,24,Honda,2009
8,5.4,15,Mercedes-Benz,2009
6,3,23,Mercedes-Benz,2009
6,3,24,Mercedes-Benz,2009
6,3.3,25,Toyota,2009
8,5.2,13,Dodge,1986
6,3.5,25,Toyota,2009
8,5.4,20,Ford,2009
8,5.4,20,Lincoln,2009
3,1,41,smart,2009
3,1,41,smart,2009
10,8.4,22,Dodge,2009
10,8.4,22,Dodge,2009
4,2.2,35,Chevrolet,2009
6,3.7,26,Infiniti,2009
6,3.7,25,Infiniti,2009
4,2.5,29,Buick,1985
8,5.2,14,Dodge,1986
6,3.7,25,Infiniti,2009
4,2,27,Saab,2009
4,2,27,Saab,2009
4,2,26,Saab,2009
4,2,27,Saab,2009
4,2,29,Saab,2009
4,2,28,Saab,2009
6,3.7,26,Infiniti,2009
6,3.7,25,Infiniti,2009
6,3.7,25,Infiniti,2009
8,5.2,15,Dodge,1986
4,2.3,27,Saab,2009
4,2.3,27,Saab,2009
4,2,26,Saab,2009
4,2,27,Saab,2009
4,2,29,Saab,2009
4,2,27,Saab,2009
4,2.3,27,Saab,2009
4,2.3,27,Saab,2009
8,4.6,21,Ford,2009
6,3,20,BMW,2009
8,5.2,16,Dodge,1986
8,4.4,18,BMW,2009
8,5.7,22,Dodge,2009
8,5.7,22,Chrysler,2009
6,3.7,26,Nissan,2009
6,3.7,26,Nissan,2009
6,3.5,24,Infiniti,2009
6,3.5,23,Infiniti,2009
8,5,24,Jaguar,2010
8,5,22,Jaguar,2010
8,5,22,Jaguar,2010
8,5.2,17,Dodge,1986
4,2,27,Pontiac,2010
4,2,29,Pontiac,2010
4,2.4,24,Pontiac,2010
4,2.4,26,Pontiac,2010
